Skeleton_ID,Skeleton_Comment,Node_ID,X,Y,Z,Radius,Node_Comment,index,From_Soma?,Branch_node?,End_node?,Dendrite_Level,Euclidean_Distance_From_Soma,Sholl_Classification,Parent_ID
306,,39415,20743,2932,714,1.5,.,6740,.,.,.,secondary,533.4697742140598,Basal,39414
306,,39416,20635,2929,667,1.5,.,6741,.,.,.,secondary,648.1496740722779,Basal,39415
306,,39417,20601,2905,661,1.5,.,6742,.,yes,.,tertiary,686.5755602990831,Basal,39416
306,,39418,20594,2910,643,1.5,.,6743,.,.,.,tertiary,697.0265418188894,Basal,39417
306,,39419,20585,2899,635,1.5,.,6744,.,.,.,tertiary,709.9957746353143,Basal,39418
306,,39420,20569,2897,621,1.5,.,6745,.,.,.,tertiary,729.4559616590984,Basal,39419
306,,39421,20533,2899,611,1.5,.,6746,.,.,.,tertiary,765.6147856461498,Basal,39420
306,,39422,20475,2897,581,1.5,.,6747,.,.,.,tertiary,829.2852344037002,Basal,39421
306,,39423,20448,2872,574,1.5,.,6748,.,.,.,tertiary,861.4435558990502,Basal,39422
306,,39424,20411,2836,574,1.5,.,6749,.,.,.,tertiary,903.7112370663541,Basal,39423
306,,39425,20407,2821,584,1.5,.,6750,.,.,yes,tertiary,908.1855537278711,Basal,39424
306,,39426,20565,2868,660,1.5,.,6751,.,.,.,tertiary,729.143332959988,Basal,39417
306,,39427,20512,2788,703,1.5,.,6752,.,.,.,tertiary,792.8341566809543,Basal,39426
306,,39428,20464,2687,808,1.5,.,6753,.,.,.,tertiary,864.1319343711352,Basal,39427
306,,39429,20413,2620,874,1.5,.,6754,.,.,.,tertiary,939.3731952743808,Basal,39428
306,,39430,20378,2564,908,1.5,.,6755,.,.,.,tertiary,998.3731767230128,Basal,39429
306,,39431,20359,2536,922,1.5,.,6756,.,.,.,tertiary,1029.6669364410998,Basal,39430
306,,39432,20348,2525,922,1.5,.,6757,.,.,.,tertiary,1044.6530524533014,Basal,39431
306,,39433,20305,2442,976,1.5,.,6758,.,.,.,tertiary,1129.6875674273838,Basal,39432
306,,39434,20307,2403,1020,1.5,.,6759,.,.,.,tertiary,1155.5072479218813,Basal,39433
306,,39435,20293,2372,1034,1.5,.,6760,.,.,.,tertiary,1186.5875441786839,Basal,39434
306,,39436,20280,2346,1038,1.5,.,6761,.,.,.,tertiary,1212.615767669215,Basal,39435
306,,39437,20249,2336,1038,1.5,.,6762,.,.,.,tertiary,1243.211164686032,Basal,39436
306,,39438,20223,2303,1070,1.5,.,6763,.,.,.,tertiary,1288.4257836600445,Basal,39437
306,,39439,20220,2304,1084,1.5,.,6764,.,yes,.,quaternary,1292.8050897177038,Basal,39438
306,,39440,20226,2308,1118,1.5,.,6765,.,.,yes,quaternary,1292.613244555385,Basal,39439
306,,39441,20199,2266,1084,1.5,.,6766,.,.,.,quaternary,1331.550224362566,Basal,39439
306,,39442,20160,2214,1119,1.5,.,6767,.,.,.,quaternary,1399.574935471481,Basal,39441
306,,39443,20136,2152,1138,1.5,.,6768,.,.,.,quaternary,1459.437220301031,Basal,39442
306,,39444,20123,2115,1138,1.5,.,6769,.,.,.,quaternary,1492.2416024223423,Basal,39443
306,,39445,20123,2106,1148,1.5,.,6770,.,yes,.,quinary,1499.9126641241483,Basal,39444
306,,39446,20139,2126,1174,1.5,.,6771,.,.,.,quinary,1481.0016880476537,Basal,39445
306,,39447,20133,2114,1184,1.5,.,6772,.,.,yes,quinary,1495.2544933890017,Basal,39446
306,,39448,20049,1926,1152,1.5,.,6773,.,.,.,quinary,1672.1465246801788,Apical,39445
306,,39449,20043,1902,1150,1.5,.,6774,.,.,.,quinary,1692.2570726695162,Apical,39448
306,,39450,20034,1864,1152,1.5,.,6775,.,.,.,quinary,1724.9246360348616,Apical,39449
306,,39451,20002,1770,1168,1.5,.,6776,.,.,.,quinary,1815.4726657264769,Apical,39450
306,,39452,20005,1693,1202,1.5,.,6777,.,.,.,quinary,1874.7877213167362,Apical,39451
306,,39453,19982,1599,1234,1.5,.,6778,.,.,.,quinary,1964.8134771524751,Apical,39452
306,,39454,19982,1563,1249,1.5,.,6779,.,.,yes,quinary,1994.550826627389,Apical,39453
306,,39455,21361,3138,861,1.5,dend_003,6780,yes,.,.,primary,145.36505769957236,Basal,39349
306,,39456,21407,3143,842,1.5,.,6781,.,.,.,primary,184.7187050625897,Basal,39455
306,,39457,21482,3159,812,1.5,.,6782,.,.,.,primary,260.07691170113503,Basal,39456
306,,39458,21508,3171,795,1.5,.,6783,.,.,.,primary,290.70431713340616,Basal,39457
306,,39459,21577,3203,777,1.5,.,6784,.,.,.,primary,368.6814343033834,Basal,39458
306,,39460,21638,3217,762,1.5,.,6785,.,.,.,primary,431.7499276201445,Basal,39459
306,,39461,21704,3195,744,1.5,.,6786,.,.,.,primary,488.33185437773767,Basal,39460
306,,39462,21733,3191,734,1.5,.,6787,.,.,.,primary,516.3574343417552,Basal,39461
306,,39463,21752,3213,717,1.5,.,6788,.,.,yes,primary,544.0964987941018,Basal,39462
306,,39464,21161,2925,832,1.5,dend_004,6789,yes,.,.,primary,151.68717810019407,Basal,39349
306,,39465,21128,2879,866,1.5,.,6790,.,.,.,primary,209.70455407548974,Basal,39464
306,,39466,21085,2818,879,1.5,.,6791,.,.,.,primary,285.3962158123334,Basal,39465
306,,39467,21087,2814,936,1.5,.,6792,.,.,.,primary,300.60272786520085,Basal,39466
306,,39468,21081,2752,970,1.5,.,6793,.,.,.,primary,364.68890852341536,Basal,39467
306,,39469,21083,2745,1016,1.5,.,6794,.,.,.,primary,388.09406076362467,Basal,39468
306,,39470,21059,2689,1078,1.5,.,6795,.,.,.,primary,471.1316164300587,Basal,39469
306,,39471,21054,2640,1120,1.5,.,6796,.,.,.,primary,532.2753047061267,Basal,39470
306,,39472,21048,2575,1156,1.5,.,6797,.,.,yes,primary,603.7648548897162,Basal,39471
309,C,39526,5610,3015,905,90.8266,soma,6798,.,yes,.,primary,0.0,Soma,.
309,,39527,5725,3013,889,1.5,dend_001,6799,yes,.,.,primary,116.12493272333896,Basal,39526
309,,39528,5753,3020,897,1.5,.,6800,.,.,.,primary,143.31085094995424,Basal,39527
309,,39529,5776,3017,905,1.5,.,6801,.,.,.,primary,166.01204775557707,Basal,39528
309,,39530,5808,3015,921,1.5,.,6802,.,.,.,primary,198.6454127333425,Basal,39529
309,,39531,5817,3009,931,1.5,.,6803,.,.,yes,primary,208.71272122225804,Basal,39530
309,,39532,5476,3019,908,1.5,dend_002,6804,yes,.,.,primary,134.09325113517085,Apical,39526
309,,39533,5454,3035,934,1.5,.,6805,.,.,.,primary,159.928108848945,Apical,39532
309,,39534,5434,3039,958,1.5,.,6806,.,.,.,primary,185.3672031401456,Apical,39533
309,,39535,5427,3051,976,1.5,.,6807,.,.,.,primary,199.56452590578317,Apical,39534
309,,39536,5384,3057,992,1.5,.,6808,.,.,.,primary,245.78242410717655,Apical,39535
309,,39537,5369,3069,1007,1.5,.,6809,.,.,.,primary,267.20965551416737,Apical,39536
309,,39538,5325,3054,1048,1.5,.,6810,.,.,.,primary,321.23978582983773,Apical,39537
309,,39539,5286,3046,1069,1.5,.,6811,.,.,.,primary,364.4626181105547,Apical,39538
309,,39540,5251,3058,1086,1.5,.,6812,.,.,.,primary,404.3402032942062,Apical,39539
309,,39541,5207,3060,1102,1.5,.,6813,.,.,.,primary,450.82479967277754,Apical,39540
309,,39542,5163,3086,1136,1.5,.,6814,.,.,.,primary,508.14466444114123,Apical,39541
309,,39543,5126,3093,1177,1.5,.,6815,.,.,.,primary,560.6460559033658,Apical,39542
309,,39544,5107,3114,1206,1.5,.,6816,.,.,.,primary,594.4838097038472,Apical,39543
309,,39545,5088,3120,1222,1.5,.,6817,.,.,.,primary,619.6757216480246,Apical,39544
309,,39546,5090,3131,1237,1.5,.,6818,.,.,.,primary,627.757915123338,Apical,39545
309,,39547,5062,3148,1261,1.5,.,6819,.,.,.,primary,666.8800491842592,Apical,39546
309,,39548,5052,3152,1276,1.5,.,6820,.,.,.,primary,683.9400558528503,Apical,39547
309,,39549,5035,3161,1293,1.5,.,6821,.,.,.,primary,708.8617636746956,Apical,39548
309,,39550,5010,3186,1314,1.5,.,6822,.,.,.,primary,746.0040214368821,Apical,39549
309,,39551,4987,3198,1331,1.5,.,6823,.,.,.,primary,776.5912695878058,Apical,39550
309,,39552,4974,3174,1334,1.5,.,6824,.,.,.,primary,783.4653789415331,Apical,39551
309,,39553,4956,3174,1358,1.5,.,6825,.,.,.,primary,811.2989584610596,Apical,39552
309,,39554,4938,3181,1370,1.5,.,6826,.,.,.,primary,833.8854837446206,Apical,39553
309,,39555,4914,3181,1400,1.5,.,6827,.,.,.,primary,870.0557453404925,Apical,39554
309,,39556,4900,3202,1400,1.5,.,6828,.,.,.,primary,885.4908243454587,Apical,39555
309,,39557,4882,3216,1414,1.5,.,6829,.,.,.,primary,910.7502401866277,Apical,39556
309,,39558,4852,3239,1428,1.5,.,6830,.,.,.,primary,947.7705418507161,Apical,39557
309,,39559,4830,3249,1428,1.5,.,6831,.,.,.,primary,967.8248808539694,Apical,39558
309,,39560,4823,3267,1427,1.5,.,6832,.,.,.,primary,977.4236543075883,Apical,39559
309,,39561,4819,3281,1433,1.5,.,6833,.,.,.,primary,987.53278426592,Apical,39560
309,,39562,4800,3281,1433,1.5,.,6834,.,.,.,primary,1002.816034973514,Apical,39561
309,,39563,4778,3298,1439,1.5,.,6835,.,.,.,primary,1028.3331172339049,Apical,39562
309,,39564,4739,3333,1446,1.5,.,6836,.,yes,.,secondary,1073.5203770772123,Apical,39563
309,,39565,4691,3356,1446,1.5,.,6837,.,.,.,secondary,1119.6084136875713,Apical,39564
309,,39566,4659,3374,1446,1.5,.,6838,.,.,.,secondary,1151.5046678151157,Apical,39565
309,,39567,4621,3397,1445,1.5,.,6839,.,.,.,secondary,1189.8088081704557,Apical,39566
309,,39568,4493,3431,1445,1.5,.,6840,.,.,yes,secondary,1308.566009034317,Apical,39567
309,,39569,4753,3326,1456,1.5,.,6841,.,.,.,secondary,1065.2563071862096,Basal,39564
309,,39570,4751,3324,1467,1.5,.,6842,.,.,.,secondary,1072.0102611449202,Basal,39569
309,,39571,4728,3340,1471,1.5,.,6843,.,.,.,secondary,1097.2260478133028,Basal,39570
309,,39572,4715,3343,1476,1.5,.,6844,.,.,yes,secondary,1111.1480549413745,Basal,39571
309,,39573,5686,3101,883,1.5,dend_003,6845,yes,.,.,primary,116.85888926393234,Basal,39526
309,,39574,5715,3115,872,1.5,.,6846,.,.,.,primary,148.70776711389354,Basal,39573
309,,39575,5748,3137,863,1.5,.,6847,.,.,.,primary,188.92326484580983,Basal,39574
309,,39576,5815,3166,860,1.5,.,6848,.,.,.,primary,258.55560330420224,Basal,39575
309,,39577,5853,3176,840,1.5,.,6849,.,.,.,primary,298.6553197249297,Basal,39576
309,,39578,5906,3223,827,1.5,.,6850,.,.,.,primary,370.08647638085887,Basal,39577
309,,39579,5912,3246,827,1.5,.,6851,.,.,.,primary,388.13528569301707,Basal,39578
309,,39580,5927,3263,821,1.5,.,6852,.,.,.,primary,411.15568827391894,Basal,39579
309,,39581,5932,3289,815,1.5,.,6853,.,.,.,primary,432.27306184864216,Basal,39580
309,,39582,5922,3323,815,1.5,.,6854,.,.,.,primary,447.55781749400825,Basal,39581
309,,39583,5911,3357,822,1.5,.,6855,.,.,.,primary,463.0917835591558,Basal,39582
309,,39584,5898,3383,822,1.5,.,6856,.,.,.,primary,474.6124734981161,Basal,39583
309,,39585,5894,3409,822,1.5,.,6857,.,.,.,primary,492.72811975774226,Basal,39584
309,,39586,5887,3423,827,1.5,.,6858,.,.,.,primary,499.27647651376486,Basal,39585
309,,39587,5880,3434,827,1.5,.,6859,.,.,.,primary,504.52452864058057,Basal,39586
309,,39588,5855,3476,834,1.5,.,6860,.,.,.,primary,526.8652579170504,Basal,39587
309,,39589,5856,3502,834,1.5,.,6861,.,.,.,primary,550.2054161856279,Basal,39588
309,,39590,5852,3528,840,1.5,.,6862,.,.,.,primary,570.9273158642876,Basal,39589
309,,39591,5841,3549,840,1.5,.,6863,.,.,.,primary,585.4417135804383,Basal,39590
309,,39592,5833,3574,842,1.5,.,6864,.,.,yes,primary,605.1272593430244,Basal,39591
309,,39593,5624,2880,847,1.5,dend_004,6865,yes,.,.,primary,147.59742545180114,Basal,39526
309,,39594,5624,2840,859,1.5,.,6866,.,.,.,primary,181.4855366138029,Basal,39593
309,,39595,5637,2789,868,1.5,.,6867,.,.,.,primary,230.59488285736091,Basal,39594
309,,39596,5650,2728,868,1.5,.,6868,.,.,.,primary,292.1266848475161,Basal,39595
309,,39597,5676,2680,875,1.5,.,6869,.,.,yes,primary,342.75501455120974,Basal,39596
310,C,39598,6588,2967,922,105.501,soma,6870,.,yes,.,primary,0.0,Soma,.
310,,39599,6656,3098,980,1.5,dend_001,6871,yes,.,.,primary,158.58436240689053,Basal,39598
310,,39600,6678,3133,999,1.5,.,6872,.,.,.,primary,203.92400545301183,Basal,39599
310,,39601,6690,3151,1007,1.5,.,6873,.,.,.,primary,226.90306300268404,Basal,39600
310,,39602,6718,3186,1016,1.5,.,6874,.,yes,.,secondary,271.4719138327205,Basal,39601
310,,39603,6789,3195,1016,1.5,.,6875,.,.,.,secondary,318.15247916682966,Basal,39602
310,,39604,6818,3202,1009,1.5,.,6876,.,.,.,secondary,340.1382072040717,Basal,39603
310,,39605,6856,3187,1006,1.5,.,6877,.,.,.,secondary,356.7632268045573,Basal,39604
310,,39606,6883,3181,1010,1.5,.,6878,.,.,.,secondary,374.91999146484574,Basal,39605
310,,39607,6906,3173,1010,1.5,.,6879,.,.,.,secondary,388.9781484865185,Basal,39606
310,,39608,6943,3165,1010,1.5,.,6880,.,.,.,secondary,415.90022842023063,Basal,39607
310,,39609,6957,3158,1021,1.5,.,6881,.,.,yes,secondary,427.1334686020284,Basal,39608
310,,39610,6712,3209,1022,1.5,.,6882,.,.,.,secondary,289.72400659938415,Basal,39602
310,,39611,6706,3239,1031,1.5,.,6883,.,.,.,secondary,315.8939695530765,Basal,39610
310,,39612,6714,3290,1040,1.5,.,6884,.,.,.,secondary,366.23626254099963,Basal,39611
310,,39613,6716,3310,1036,1.5,.,6885,.,.,yes,secondary,383.4436073270749,Basal,39612
310,,39614,6479,2885,976,1.5,dend_002,6886,yes,.,.,primary,146.70037491431302,Apical,39598
310,,39615,6434,2885,1010,1.5,.,6887,.,.,.,primary,195.40726700918776,Apical,39614
310,,39616,6429,2865,1050,1.5,.,6888,.,.,.,primary,228.18632737304836,Apical,39615
310,,39617,6394,2861,1085,1.5,.,6889,.,.,.,primary,274.6652508054122,Apical,39616
310,,39618,6303,2874,1128,1.5,.,6890,.,.,.,primary,363.744415764696,Apical,39617
310,,39619,6260,2869,1147,1.5,.,6891,.,.,.,primary,409.6498504820916,Apical,39618
310,,39620,6230,2882,1171,1.5,.,6892,.,.,.,primary,444.285943959518,Apical,39619
310,,39621,6143,2878,1175,1.5,.,6893,.,.,.,primary,519.571939196104,Apical,39620
310,,39622,6114,2875,1186,1.5,.,6894,.,.,.,primary,550.305369772093,Apical,39621
310,,39623,6066,2878,1220,1.5,.,6895,.,.,.,primary,607.6257071586093,Apical,39622
310,,39624,6037,2902,1248,1.5,.,6896,.,.,.,primary,643.5075757129825,Apical,39623
310,,39625,5994,2884,1287,1.5,.,6897,.,yes,.,secondary,702.1039809031138,Apical,39624
310,,39626,5989,2884,1264,1.5,.,6898,.,.,.,secondary,694.7330422543612,Apical,39625
310,,39627,5986,2881,1257,1.5,.,6899,.,.,yes,secondary,694.2802027999934,Apical,39626
310,,39628,5971,2887,1323,1.5,.,6900,.,.,.,secondary,740.1959200103713,Apical,39625
310,,39629,5920,2915,1361,1.5,.,6901,.,yes,.,tertiary,801.0299619864415,Apical,39628
310,,39630,5905,2915,1361,1.5,.,6902,.,.,.,tertiary,813.5809732288483,Apical,39629
310,,39631,5900,2911,1339,1.5,.,6903,.,.,.,tertiary,806.4545864461309,Apical,39630
310,,39632,5895,2911,1329,1.5,.,6904,.,.,yes,tertiary,805.6264643120904,Apical,39631
310,,39633,5878,2931,1391,1.5,.,6905,.,.,.,tertiary,851.678930113925,Apical,39629
310,,39634,5838,2940,1401,1.5,.,6906,.,yes,.,quaternary,890.3201671309035,Apical,39633
310,,39635,5821,2935,1407,1.5,.,6907,.,.,.,quaternary,908.0407479843622,Apical,39634
310,,39636,5815,2937,1390,1.5,.,6908,.,.,yes,quaternary,904.131074568284,Apical,39635
310,,39637,5769,2947,1449,1.5,.,6909,.,.,.,quaternary,974.1098500682559,Apical,39634
310,,39638,5714,2951,1488,1.5,.,6910,.,.,.,quaternary,1041.3875359346298,Apical,39637
310,,39639,5681,2939,1504,1.5,.,6911,.,yes,.,quinary,1078.0338584664212,Apical,39638
310,,39640,5670,2915,1515,1.5,.,6912,.,.,.,quinary,1094.1101407079636,Apical,39639
310,,39641,5619,2854,1515,1.5,.,6913,.,.,.,quinary,1141.6562529938685,Apical,39640
310,,39642,5600,2829,1511,1.5,.,6914,.,.,.,quinary,1158.4942813842458,Apical,39641
310,,39643,5578,2811,1511,1.5,.,6915,.,.,.,quinary,1179.557968054135,Apical,39642
310,,39644,5558,2769,1511,1.5,.,6916,.,.,.,quinary,1202.9235220910762,Apical,39643
310,,39645,5534,2723,1505,1.5,.,6917,.,.,.,quinary,1228.9593158441007,Apical,39644
310,,39646,5513,2707,1501,1.5,.,6918,.,.,yes,quinary,1248.3853571714144,Apical,39645
310,,39647,5675,2960,1520,1.5,.,6919,.,.,yes,quinary,1091.431170527945,Apical,39639
310,,39648,6640,2838,946,1.5,dend_003,6920,yes,.,.,primary,141.14177269681716,Basal,39598
310,,39649,6664,2813,921,1.5,.,6921,.,.,.,primary,171.73526137634053,Basal,39648
310,,39650,6695,2795,930,1.5,.,6922,.,.,.,primary,202.7239502377556,Basal,39649
310,,39651,6680,2802,902,1.5,.,6923,.,.,.,primary,189.971050426111,Basal,39650
310,,39652,6732,2821,896,1.5,.,6924,.,.,.,primary,206.7075228432676,Basal,39651
310,,39653,6708,2801,877,1.5,.,6925,.,yes,.,secondary,209.71647527078076,Basal,39652
310,,39654,6721,2786,877,1.5,.,6926,.,.,.,secondary,229.07422377910615,Basal,39653
310,,39655,6723,2778,867,1.5,.,6927,.,.,.,secondary,238.68598618268314,Basal,39654
310,,39656,6730,2781,855,1.5,.,6928,.,.,yes,secondary,243.41117476401942,Basal,39655
310,,39657,6695,2806,877,1.5,.,6929,.,.,.,secondary,198.48173719513844,Basal,39653
310,,39658,6698,2798,866,1.5,.,6930,.,.,yes,secondary,209.27732796459344,Basal,39657
310,,39659,6615,2866,1006,1.5,dend_004,6931,yes,.,.,primary,134.1118935814419,Basal,39598
310,,39660,6617,2857,1014,1.5,.,6932,.,.,.,primary,146.30447703334303,Basal,39659
310,,39661,6624,2846,1048,1.5,.,6933,.,yes,.,secondary,178.36199146679206,Basal,39660
310,,39662,6630,2825,1054,1.5,.,6934,.,.,.,secondary,198.37338531163903,Basal,39661
310,,39663,6650,2812,1068,1.5,.,6935,.,.,yes,secondary,221.77691493931465,Basal,39662
310,,39664,6620,2814,1009,1.5,.,6936,.,.,.,secondary,178.89102828258325,Basal,39661
310,,39665,6619,2814,999,1.5,.,6937,.,.,yes,secondary,174.06607940664372,Basal,39664
310,,39666,6445,2969,854,1.5,dend_005,6938,yes,.,.,primary,158.35719118499165,Basal,39598
310,,39667,6347,3001,876,1.5,.,6939,.,.,.,primary,247.69537742961614,Basal,39666
310,,39668,6360,3014,858,1.5,.,6940,.,.,.,primary,241.43114960584518,Basal,39667
310,,39669,6362,3037,830,1.5,.,6941,.,.,.,primary,253.85034961567416,Basal,39668
310,,39670,6363,3047,811,1.5,.,6942,.,.,yes,primary,263.3362869032675,Basal,39669
310,,39671,6663,2935,819,1.5,dend_006,6943,yes,.,.,primary,131.36970731489052,Basal,39598
310,,39672,6670,2927,789,1.5,.,6944,.,.,.,primary,161.2854612170607,Basal,39671
310,,39673,6677,2915,783,1.5,.,6945,.,.,.,primary,173.04912597294447,Basal,39672
310,,39674,6709,2894,777,1.5,.,6946,.,.,.,primary,202.47222031676347,Basal,39673
310,,39675,6750,2875,770,1.5,.,6947,.,.,.,primary,240.44126101815388,Basal,39674
310,,39676,6774,2860,770,1.5,.,6948,.,.,.,primary,262.9619744373699,Basal,39675
310,,39677,6815,2862,755,1.5,.,6949,.,.,yes,primary,300.73742700236033,Basal,39676
310,,39678,6643,2835,873,1.5,dend_008,6950,yes,.,.,primary,151.16216457830973,Basal,39598
310,,39679,6661,2810,861,1.5,.,6951,.,.,.,primary,183.57287381309908,Basal,39678
310,,39680,6683,2767,847,1.5,.,6952,.,.,.,primary,233.77339455121918,Basal,39679
310,,39681,6710,2719,847,1.5,.,6953,.,.,.,primary,286.379119350556,Basal,39680
310,,39682,6714,2706,835,1.5,.,6954,.,.,.,primary,302.5987442141821,Basal,39681
310,,39683,6726,2624,830,1.5,.,6955,.,.,.,primary,380.9947506200053,Basal,39682
310,,39684,6738,2597,855,1.5,.,6956,.,.,.,primary,404.83206394750897,Basal,39683
310,,39685,6770,2567,855,1.5,.,6957,.,.,yes,primary,444.53683761866125,Basal,39684
310,,39686,6693,2995,988,1.5,.,6958,yes,.,.,primary,127.1416532848303,Basal,39598
310,,39687,6734,2974,988,1.5,dend_007,6959,.,yes,.,secondary,160.37767924496225,Basal,39686
310,,39688,6752,2911,992,1.5,.,6960,.,.,.,secondary,186.90104333577167,Basal,39687
310,,39689,6749,2920,1014,1.5,.,6961,.,.,yes,secondary,191.2955828031583,Basal,39688
310,,39690,6797,3021,984,1.5,.,6962,.,.,yes,secondary,224.59073890078372,Basal,39687
310,,39691,6473,3036,847,1.5,.,6963,yes,.,.,primary,153.6587127370264,Basal,39598
310,,39692,6443,3054,849,1.5,.,6964,.,.,.,primary,184.18197523101983,Basal,39691
310,,39693,6438,3047,861,1.5,.,6965,.,.,yes,primary,180.61284561182242,Basal,39692
310,,39694,6644,2992,1035,1.5,dend_010,6966,yes,yes,.,secondary,128.56904759700134,Basal,39598
310,,39695,6673,2966,1039,1.5,.,6967,.,.,yes,secondary,144.62019222777985,Basal,39694
310,,39696,6652,3001,1049,1.5,.,6968,.,yes,.,tertiary,146.2224332994086,Basal,39694
310,,39697,6674,3005,1055,1.5,.,6969,.,.,.,tertiary,162.87725439729147,Basal,39696
310,,39698,6679,3023,1061,1.5,.,6970,.,.,.,tertiary,175.32255987179744,Basal,39697
310,,39699,6686,3027,1069,1.5,.,6971,.,.,yes,tertiary,186.58242146568898,Basal,39698
310,,39700,6657,2999,1063,1.5,.,6972,.,.,.,tertiary,160.20611723651504,Basal,39696
310,,39701,6647,3000,1077,1.5,.,6973,.,.,yes,tertiary,169.1005617968196,Basal,39700
310,,39702,6593,2982,1054,1.5,dend_011,6974,yes,.,.,primary,132.94359706281458,Basal,39598
310,,39703,6585,2987,1060,1.5,.,6975,.,yes,.,secondary,139.47401191619892,Basal,39702
310,,39704,6575,2992,1068,1.5,.,6976,.,.,.,secondary,148.69431730903506,Basal,39703
310,,39705,6576,2988,1080,1.5,.,6977,.,.,yes,secondary,159.84054554461454,Basal,39704
310,,39706,6618,2994,1068,1.5,.,6978,.,yes,.,tertiary,151.47607071745688,Basal,39703
310,,39707,6601,3003,1078,1.5,.,6979,.,.,.,tertiary,160.6268968759591,Basal,39706
310,,39708,6598,3015,1096,1.5,.,6980,.,.,.,tertiary,180.77610461562668,Basal,39707
310,,39709,6590,3010,1110,1.5,.,6981,.,.,yes,tertiary,192.86523792534516,Basal,39708
310,,39710,6634,3006,1080,1.5,.,6982,.,.,.,tertiary,169.11830178901394,Basal,39706
310,,39711,6649,3018,1094,1.5,.,6983,.,.,yes,tertiary,189.4887859478761,Basal,39710
310,,39712,6603,2833,868,1.5,dend_012,6984,yes,.,.,primary,145.24806367039804,Basal,39598
310,,39713,6598,2819,848,1.5,.,6985,.,.,.,primary,165.7709262808168,Basal,39712
310,,39714,6595,2835,828,1.5,.,6986,.,.,yes,primary,162.2004932174992,Basal,39713
310,,39715,6556,3005,776,1.5,.,6987,yes,.,.,primary,154.220621189256,Basal,39598
310,,39716,6557,3019,749,1.5,.,6988,.,.,.,primary,183.2866607257604,Basal,39715
310,,39717,6549,3040,727,1.5,.,6989,.,.,.,primary,211.8372016431486,Basal,39716
310,,39718,6544,3050,703,1.5,.,6990,.,.,.,primary,238.29813259864207,Basal,39717
310,,39719,6543,3046,659,1.5,.,6991,.,yes,.,secondary,278.2714502064486,Basal,39718
310,,39720,6566,3052,647,1.5,.,6992,.,.,yes,secondary,288.67628929304186,Basal,39719
310,,39721,6521,3038,663,1.5,.,6993,.,.,.,secondary,276.78692165635283,Basal,39719
310,,39722,6519,3032,649,1.5,.,6994,.,.,yes,secondary,288.98961919072457,Basal,39721
311,C,39723,7158,2915,1115,113.505,soma,6995,.,yes,.,primary,0.0,Soma,.
311,,39724,7182,2770,1087,1.5,dend_001,6996,yes,.,.,primary,149.61617559608987,Basal,39723
311,,39725,7170,2731,1048,1.5,.,6997,.,.,.,primary,196.1861361054853,Basal,39724
311,,39726,7166,2725,1039,1.5,.,6998,.,.,yes,primary,204.79257799051214,Basal,39725
311,,39727,7107,2896,982,1.5,dend_002,6999,yes,.,.,primary,143.7045580348793,Basal,39723
311,,39728,7092,2907,956,1.5,.,7000,.,.,.,primary,172.33978066598553,Basal,39727
311,,39729,7063,2906,919,1.5,.,7001,.,.,.,primary,217.9954127957742,Basal,39728
311,,39730,7036,2902,888,1.5,.,7002,.,yes,.,secondary,258.03488136296613,Basal,39729
311,,39731,7023,2878,878,1.5,.,7003,.,.,.,secondary,275.25079473091444,Basal,39730
311,,39732,7017,2862,868,1.5,.,7004,.,.,yes,secondary,289.30779457180205,Basal,39731
311,,39733,7022,2916,888,1.5,.,7005,.,.,.,secondary,264.62426192622627,Basal,39730
311,,39734,7021,2912,867,1.5,.,7006,.,.,.,secondary,283.3407842157567,Basal,39733
311,,39735,7005,2922,841,1.5,.,7007,.,.,.,secondary,313.90125836001357,Basal,39734
311,,39736,6981,2941,841,1.5,.,7008,.,.,.,secondary,327.23233336576016,Basal,39735
311,,39737,6959,2973,826,1.5,.,7009,.,.,.,secondary,355.648703076505,Basal,39736
311,,39738,6939,3013,823,1.5,.,7010,.,.,.,secondary,377.9272416749023,Basal,39737
311,,39739,6905,3104,823,1.5,.,7011,.,yes,.,tertiary,430.10928843725287,Basal,39738
311,,39740,6903,3145,821,1.5,.,7012,.,.,.,tertiary,452.06304870006795,Basal,39739
311,,39741,6884,3200,823,1.5,.,7013,.,.,yes,tertiary,491.49262456317695,Basal,39740
311,,39742,6891,3109,815,1.5,.,7014,.,.,.,tertiary,446.0100895719737,Basal,39739
311,,39743,6877,3127,797,1.5,.,7015,.,.,yes,tertiary,474.3722167243777,Basal,39742
311,,39744,7286,2841,1138,1.5,dend_003,7016,yes,.,.,primary,149.62954253756175,Basal,39723
311,,39745,7351,2794,1138,1.5,.,7017,.,.,.,primary,228.95196002655229,Basal,39744
311,,39746,7398,2775,1128,1.5,.,7018,.,.,.,primary,278.15283568570715,Basal,39745
311,,39747,7476,2711,1128,1.5,.,7019,.,yes,.,secondary,378.033067336708,Basal,39746
311,,39748,7480,2707,1136,1.5,.,7020,.,.,.,secondary,383.9127505045906,Basal,39747
311,,39749,7488,2693,1144,1.5,.,7021,.,.,yes,secondary,398.7793876318083,Basal,39748
311,,39750,7505,2709,1114,1.5,.,7022,.,.,.,secondary,403.54181939422335,Basal,39747
311,,39751,7560,2717,1104,1.5,.,7023,.,.,.,secondary,448.2510457321879,Basal,39750
311,,39752,7603,2708,1088,1.5,.,7024,.,.,.,secondary,491.5312807950273,Basal,39751
