Skeleton ID,Skeleton Comment,Node ID,X,Y,Z,Radius,Node Comment
,,5555,6206,5645,1280,6.44972,.
,,5556,6224,5560,1347,9.2876,.
,,5557,6214,5436,1431,6.44972,.
,,5558,6194,5336,1516,4.47898,.
,,5559,6164,5205,1607,7.73967,.
,,5560,6160,5101,1651,7.73967,.
,,5561,6154,5002,1673,5.37477,.
,,5562,6176,4890,1710,6.44972,.
,,5563,6196,4763,1729,6.44972,.
,,5564,6173,6084,1088,5.37477,.
,,5565,6197,6085,1114,5.37477,.
,,5566,6228,6088,1148,6.44972,.
,,5567,6271,6099,1210,7.73967,.
,,5568,6324,6125,1254,4.47898,.
,,5569,6407,6127,1294,5.37477,.
,,5570,6484,6212,1314,4.47898,.
,,5571,6556,6283,1332,7.73967,.
,,5572,6644,6314,1386,6.44972,.
,,5573,6681,6352,1438,4.47898,.
,,5574,5317,6203,703,151.921,First Node
,,5575,5096,6192,703,23.1105,.
,,5576,5022,6205,677,19.2588,.
,,5577,4830,6225,691,19.2588,.
,,5578,4714,6232,727,13.3741,.
,,5579,4611,6236,759,27.7326,.
,,5580,4526,6231,793,19.2588,.
,,5581,4355,6247,859,7.73967,.
,,5582,4167,6295,954,13.3741,.
,,5583,4030,6361,1048,13.3741,.
,,5584,3903,6383,1155,19.2588,.
,,5585,3729,6383,1273,23.1105,.
,,5586,3615,6321,1264,13.3741,.
,,5587,3541,6255,1232,7.73967,.
,,5588,3330,6141,1234,13.3741,.
,,5589,3211,6117,1198,6.44972,.
,,5590,3158,6087,1190,7.73967,.
,,5591,3103,6076,1178,7.73967,.
,,5592,3058,6052,1178,3.1104,.
,,5593,2958,6080,1174,19.2588,.
,,5594,2881,6014,1180,6.44972,.
,,5595,2785,5974,1160,6.44972,.
,,5596,2732,5919,1172,7.73967,.
,,5597,2613,5827,1172,11.1451,.
,,5598,2538,5763,1180,7.73967,.
,,5599,2490,5667,1174,9.2876,.
,,5600,2439,5580,1186,7.73967,.
,,5601,2380,5529,1152,9.2876,.
,,5602,2311,5458,1182,6.44972,.
,,5603,2269,5407,1194,6.44972,.
,,5604,2229,5364,1216,7.73967,.
,,5605,2170,5309,1220,7.73967,.
,,5606,2146,5311,1200,4.47898,.
,,5607,2132,5292,1178,7.73967,.
,,5608,2102,5280,1248,6.44972,.
,,5609,2031,5235,1292,6.44972,.
,,5610,1989,5189,1322,7.73967,.
,,5611,1985,5128,1362,7.73967,.
,,5612,1918,5039,1384,8.9161,.
,,5613,1882,4988,1386,3.1104,.
,,5614,1839,4955,1370,7.73967,.
,,5615,1816,4931,1364,3.73248,.
,,5616,1784,4820,1366,4.47898,.
,,5617,1752,4706,1364,6.44972,.
,,5618,1728,4666,1346,5.37477,.
,,5619,1716,4586,1358,6.44972,.
,,5620,1907,4993,1416,4.47898,.
,,5621,1896,4962,1440,5.37477,.
,,5622,2889,6151,1150,4.47898,.
,,5623,2862,6182,1134,7.73967,.
,,5624,2832,6229,1100,7.73967,.
,,5625,2793,6256,1068,4.47898,.
,,5626,2742,6291,1046,7.73967,.
,,5627,2664,6383,1022,6.44972,.
,,5628,2516,6524,1014,4.47898,.
,,5629,2480,6563,1044,5.37477,.
,,5630,2411,6612,1058,7.73967,.
,,5631,2377,6619,1088,5.37477,.
,,5632,2321,6646,1088,4.47898,.
,,5633,2230,6693,1098,7.73967,.
,,5634,2151,6732,1102,5.37477,.
,,5635,2040,6794,1092,6.44972,.
,,5636,1992,6837,1122,6.44972,.
,,5637,1957,6861,1148,6.44972,.
,,5638,1873,6875,1154,5.37477,.
,,5639,1845,6890,1168,7.73967,.
,,5640,1792,6936,1176,4.47898,.
,,5641,1694,7065,1182,5.37477,.
,,5642,1632,7112,1178,5.37477,.
,,5643,1604,7114,1154,9.2876,.
,,5644,1535,7090,1052,3.1104,.
,,5645,1470,7090,979,6.44972,.
,,5646,1467,7155,1027,4.47898,.
,,5647,1466,7216,1079,7.73967,.
,,5648,1455,7290,1135,4.47898,.
,,5649,1457,7367,1197,11.1451,.
,,5650,1448,7444,1253,6.44972,.
,,5651,1432,7485,1295,7.73967,.
,,5652,1404,7528,1309,7.73967,.
,,5653,1399,7534,1339,5.37477,.
,,5654,1392,7595,1379,6.44972,.
,,5655,1943,6913,1178,5.37477,.
,,5656,1943,6960,1210,7.73967,.
,,5657,3693,6401,1317,5.37477,.
,,5658,3687,6396,1347,6.44972,.
,,5659,3627,6392,1469,9.2876,.
,,5660,3598,6398,1510,9.2876,.
,,5661,3563,6392,1620,5.37477,.
,,5662,3522,6422,1709,7.73967,.
,,5663,3489,6438,1754,6.44972,.
,,5664,3477,6458,1778,7.73967,.
,,5665,3525,6450,1542,6.44972,.
,,5666,3470,6510,1576,7.73967,.
,,5667,3432,6538,1598,9.2876,.
,,5668,3409,6570,1625,6.44972,.
,,5669,3385,6608,1640,4.47898,.
,,5670,3349,6638,1659,6.44972,.
,,5671,3314,6680,1669,5.37477,.
,,5672,3257,6746,1678,6.44972,.
,,5673,3204,6786,1696,5.37477,.
,,5674,3146,6826,1724,7.73967,.
,,5675,4490,6183,808,5.37477,.
,,5676,4455,6113,814,5.37477,.
,,5677,4952,6189,624,5.37477,.
,,5678,4914,6177,594,6.44972,.
,,5679,4878,6145,542,6.44972,.
,,5680,4846,6113,502,3.73248,.
,,5681,4806,6095,471,7.73967,.
,,5682,4729,6067,413,6.44972,.
,,5683,4700,5935,351,7.73967,.
,,5684,5479,6441,701,11.1451,.
,,5685,5514,6527,709,11.1451,.
,,5686,5500,6643,707,5.37477,.
,,5687,5492,6744,697,4.47898,.
,,5688,5451,6892,697,3.73248,.
,,5689,5391,7031,685,6.44972,.
,,5690,5361,7144,645,6.44972,.
,,5691,5396,7263,623,4.47898,.
,,5692,5438,7415,645,4.47898,.
,,5693,5486,7610,655,7.73967,.
,,5694,5488,7668,615,6.44972,.
,,5695,5557,6539,749,6.44972,.
,,5696,5606,6580,799,7.73967,.
,,5697,5635,6609,845,4.47898,.
,,5698,5649,6640,889,5.37477,.
,,5699,5686,6672,937,5.37477,.
,,5700,5469,6257,605,9.2876,.
,,5701,5511,6266,569,9.2876,.
,,5702,5597,6260,523,7.73967,.
,,5703,5650,6227,447,6.44972,.
,,5704,5707,6217,401,6.44972,.
,,5705,5324,6020,632,5.37477,.
,,5706,5320,5857,594,7.73967,.
,,5707,5315,5748,558,7.73967,.
,,5708,5326,5684,530,7.73967,.
,,5709,5394,5601,528,4.47898,.
,,5710,5445,5496,522,5.37477,.
,,5711,5458,5435,542,7.73967,.
,,5712,5476,5398,566,5.15978,.
,,5713,5295,5628,468,6.44972,.
,,5714,5246,5589,416,5.37477,.
,,5715,5219,5558,368,8.9161,.
,,5716,5440,6173,930,7.73967,.
,,5717,5514,6193,1028,9.2876,.
,,5718,5569,6207,1070,7.73967,.
,,5719,5645,6239,1081,7.73967,.
,,5720,5689,6267,1111,6.19174,.
,,5721,5722,6275,1123,3.73248,.
,,5722,5785,6273,1128,5.37477,.
,,5723,5874,6273,1125,4.47898,.
,,5724,5927,6263,1130,7.73967,.
,,5725,5985,6271,1103,4.47898,.
,,5726,6025,6253,1089,4.47898,.
,,5727,6088,6225,1098,6.44972,.
,,5728,6156,6209,1095,3.73248,.
,,5729,6261,6187,1072,5.37477,.
,,5730,6406,6187,1041,5.37477,.
,,5731,6472,6181,1006,5.37477,.
,,5732,6010,6237,1185,6.44972,.
,,5733,6067,6199,1222,9.2876,.
,,5734,5319,6155,886,5.37477,.
,,5735,5330,6131,926,6.44972,.
,,5736,5340,6117,998,5.37477,.
,,5737,5351,6103,1040,11.1451,.
,,5738,5380,6058,1112,13.3741,.
,,5739,5368,6015,1168,4.47898,.
,,5740,5352,5983,1218,7.73967,.
,,5741,5349,5944,1270,9.2876,.
,,5742,5342,5896,1338,9.2876,.
,,5743,5437,6012,1160,4.47898,.
,,5744,5465,5984,1196,7.73967,.
,,5745,5174,6260,518,13.6311,.
,,5746,5130,6232,496,7.73967,.
,,6004,12189,4031,1,171.713,First Node
,,6005,12002,4051,1,30.6701,.
,,6006,11847,4051,1,50.878,.
,,6007,11567,4022,104,33.2792,.
,,6008,11400,4022,167,20.4467,.
,,6009,11160,3970,240,23.1105,.
,,6010,10856,3891,337,11.1451,.
,,6011,10733,3800,394,13.3741,.
,,6012,10589,3800,493,19.2587,.
,,6013,10432,3751,588,11.1451,.
,,6014,10356,3734,657,6.44972,.
,,6015,10326,3734,691,11.1451,.
,,6016,10240,3734,756,20.006,.
,,6017,10151,3702,829,9.2876,.
,,6018,10132,3702,871,6.44972,.
,,6019,10039,3702,924,9.2876,.
,,6020,9929,3660,995,11.1451,.
,,6021,9828,3660,1066,6.44972,.
,,6022,9730,3660,1105,7.73967,.
,,6023,9657,3600,1145,20.4467,.
,,6024,9438,3600,1220,9.2876,.
,,6025,9403,3572,1261,15.7031,.
,,6026,9293,3558,1296,16.049,.
,,6027,9173,3558,1378,11.1451,.
,,6028,9097,3558,1423,17.7489,.
,,6029,9029,3558,1451,19.6288,.
,,6030,8949,3558,1533,23.1105,.
,,6031,8880,3529,1561,13.3741,.
,,6032,8772,3529,1649,9.2876,.
,,6033,8675,3529,1721,14.7907,.
,,6034,8590,3529,1784,15.407,.
,,6035,11742,3962,27,3.73248,.
,,6036,11721,3763,27,3.73248,.
,,6037,11735,3681,1,4.47898,.
,,6038,11503,4077,128,6.44972,.
,,6039,11495,4198,136,5.37477,.
,,6040,11498,4310,136,4.47898,.
,,6041,11489,4397,141,4.47898,.
,,6042,11501,4489,149,3.1104,.
,,6043,11505,4582,184,4.47898,.
,,6044,11517,4646,214,3.73248,.
,,6045,11554,4706,250,3.1104,.
,,6046,11603,4773,303,2.592,.
,,6047,11628,4829,337,2.592,.
,,6048,11640,4850,366,2.592,.
,,6049,11494,4470,116,4.47898,.
,,6050,11491,4552,72,2.592,.
,,6051,11499,4609,42,1.5,.
,,6052,11493,4686,42,4.95339,.
,,6053,11507,4750,1,2.592,.
,,6054,11523,3957,172,3.73248,.
,,6055,11524,3876,203,3.73248,.
,,6056,11523,3795,217,4.47898,.
,,6057,11525,3664,224,4.47898,.
,,6058,11529,3618,245,1.5,.
,,6059,11548,3536,291,2.16,.
,,6060,11555,3503,319,3.1104,.
,,6061,11508,3604,202,3.1104,.
,,6062,11496,3514,189,3.1104,.
,,6063,11472,3358,184,3.1104,.
,,6064,11445,3264,143,2.592,.
,,6065,11432,3185,110,3.73248,.
,,6066,11399,3077,26,3.1104,.
,,6067,11391,3024,1,4.47898,.
,,6068,11023,3947,283,23.1105,.
,,6069,11042,4054,288,2.592,.
,,6070,11061,4124,296,2.16,.
,,6071,11068,4157,296,2.16,.
,,6072,11069,4193,298,3.1104,.
,,6073,11061,4264,298,3.73248,.
,,6074,11058,4337,298,3.1104,.
,,6075,11045,4480,292,3.1104,.
,,6076,11047,4580,270,4.47898,.
,,6077,11061,4703,277,2.592,.
,,6078,11108,4780,290,3.1104,.
,,6079,11157,4888,296,3.1104,.
,,6080,11191,4963,307,3.1104,.
,,6081,10714,3762,374,3.73248,.
,,6082,10664,3694,320,2.592,.
,,6083,10516,3752,489,5.37477,.
,,6084,10494,3733,467,2.16,.
,,6085,10472,3708,427,2.16,.
,,6086,10452,3685,395,2.16,.
,,6087,10444,3732,479,3.73248,.
,,6088,10374,3713,478,3.73248,.
,,6089,10311,3709,461,2.592,.
,,6090,10277,3699,446,2.16,.
,,6091,10261,3690,444,2.16,.
,,6092,10233,3653,426,3.73248,.
,,6093,10388,3716,584,3.1104,.
,,6094,10355,3725,505,2.592,.
,,6095,10303,3730,454,2.592,.
,,6096,10290,3744,420,2.16,.
,,6097,9865,3606,1021,3.73248,.
,,6098,9881,3509,1022,3.73248,.
,,6099,9909,3411,997,2.592,.
,,6100,9932,3362,979,3.73248,.
,,6101,9992,3272,947,3.1104,.
,,6102,10055,3235,931,5.15978,.
,,6103,10130,3204,900,2.16,.
,,6104,10197,3183,855,3.1104,.
,,6105,10284,3144,802,4.47898,.
,,6106,10311,3116,765,2.592,.
,,6107,10319,3072,728,3.73248,.
,,6108,10336,3030,693,2.16,.
,,6109,10349,3004,677,2.16,.
,,6110,12283,4250,17,33.2792,.
,,6111,12263,4297,57,3.73248,.
,,6112,12292,4335,125,3.1104,.
,,6113,12318,4383,224,3.1104,.
,,6114,12342,4396,282,2.592,.
,,6115,12379,4431,347,3.1104,.
,,6116,12388,4450,397,3.1104,.
,,6117,12362,4287,68,3.1104,.
,,6118,12418,4312,137,2.98598,.
,,6119,12471,4382,189,3.73248,.
,,6120,12586,4494,262,4.47898,.
,,6121,12646,4535,286,6.44972,.
,,6122,12698,4529,276,2.592,.
,,6123,12756,4567,234,2.592,.
,,6124,12817,4627,191,3.73248,.
,,6125,12889,4648,163,4.29982,.
,,6126,12927,4630,148,3.1104,.
,,6127,13004,4631,150,3.1104,.
,,6128,13097,4642,176,2.592,.
,,6129,13176,4691,198,3.1104,.
,,6130,13244,4770,140,4.47898,.
,,6131,13284,4905,68,3.73248,.
,,6132,12678,4591,323,3.1104,.
,,6133,12734,4694,373,6.19174,.
,,6134,12817,4765,431,3.58318,.
,,6135,12907,4789,505,5.94407,.
,,6136,12914,4765,528,2.592,.
,,6137,12940,4726,604,3.1104,.
,,6138,12940,4821,555,2.592,.
,,6139,13010,4906,580,3.73248,.
,,6140,13064,5031,616,2.592,.
,,6141,13109,5106,614,4.47898,.
,,6142,13174,5274,614,4.47898,.
,,6143,13201,5309,614,2.16,.
,,6144,13233,5354,614,3.1104,.
,,6145,13264,5466,614,4.95339,.
,,6146,13289,5538,605,2.592,.
,,6147,13303,5618,593,5.37477,.
,,6148,13293,5716,562,3.73248,.
,,6149,13308,5788,539,3.58318,.
,,6150,13335,5883,501,3.73248,.
,,6151,13363,5962,544,2.592,.
,,6152,13387,6023,617,3.73248,.
,,6153,12391,4498,462,3.73248,.
,,6154,12340,3999,20,5.37477,.
,,6155,12422,3938,126,7.73967,.
,,6156,12449,3904,163,7.73967,.
,,6157,12445,3796,201,3.73248,.
,,6158,12454,3697,233,3.73248,.
,,6159,12467,3598,285,3.1104,.
,,6160,12486,3521,322,4.47898,.
,,6161,12498,3445,365,3.1104,.
,,6162,12487,3869,217,1.5,.
,,6163,12510,3809,282,3.1104,.
,,6164,12531,3896,211,3.1104,.
,,6165,12558,3908,211,3.1104,.
,,6166,12581,3940,211,4.47898,.
,,6167,12667,3989,193,3.73248,.
,,6168,12770,4071,159,4.47898,.
,,6169,12880,4163,152,3.73248,.
,,6170,12916,4202,146,3.43985,.
,,6171,12964,4222,146,3.73248,.
,,6172,12992,4250,146,3.1104,.
,,6173,13089,4353,133,2.86654,.
,,6174,13202,4455,143,3.73248,.
,,6175,13255,4533,141,3.1104,.
,,6176,13330,4651,108,4.29982,.
,,6177,13388,4704,102,2.592,.
,,6178,13432,4772,103,3.73248,.
,,6179,13488,4811,110,3.1104,.
,,6180,13519,4807,112,3.73248,.
,,6181,13562,4830,112,3.1104,.
,,6182,13674,4878,165,2.86654,.
,,6183,13761,4950,178,3.73248,.
,,6184,13833,4993,183,3.1104,.
,,6185,13896,5018,159,3.73248,.
,,6186,13959,5072,174,3.73248,.
,,6187,14028,5134,145,3.1104,.
,,6188,14095,5200,79,2.98598,.
,,6189,14149,5239,65,3.73248,.
,,6190,14224,5357,27,5.37477,.
,,6191,14267,5406,1,3.1104,.
,,6192,3685,5725,727,145.844,First Node
,,6193,3532,5491,788,6.84756,.
,,6194,3427,5425,761,11.1451,.
,,6195,3406,5419,726,13.3741,.
,,6196,3360,5401,700,13.3741,.
,,6197,3339,5316,710,6.44972,.
,,6198,3300,5201,711,3.73248,.
,,6199,3339,5418,685,7.73967,.
,,6200,3325,5427,671,3.73248,.
,,6201,3281,5425,640,6.44972,.
,,6202,3225,5402,587,14.7907,.
,,6203,3138,5380,517,13.3741,.
,,6204,3042,5367,467,7.73967,.
,,6205,2970,5368,432,7.73967,.
,,6206,2894,5360,378,6.44972,.
,,6207,2819,5384,345,5.37477,.
,,6208,3541,5419,779,6.44972,.
,,6209,3577,5254,781,9.2876,.
,,6210,3582,5210,791,5.37477,.
,,6211,3588,5173,809,6.44972,.
,,6212,3593,5116,832,4.47898,.
,,6213,3590,5055,862,6.44972,.
,,6214,3590,4986,888,4.47898,.
,,6215,3592,4884,916,9.2876,.
,,6216,3598,4762,978,6.44972,.
,,6217,3609,4689,1010,4.47898,.
,,6218,3624,4562,1070,9.2876,.
,,6219,3627,4496,1103,4.47898,.
,,6220,3627,4395,1177,7.73967,.
,,6221,3959,5867,723,11.1451,.
,,6222,3994,5881,696,11.1451,.
,,6223,3579,5720,891,23.1105,.
,,6224,3480,5780,967,27.7326,.
,,6225,3414,5804,1124,13.3741,.
,,6226,3370,5816,1175,23.1105,.
,,6227,3370,5820,1322,5.15978,.
,,6228,3469,5804,1600,4.47898,.
,,6229,3454,5806,1628,2.592,.
,,6230,3309,5828,1244,9.2876,.
,,6231,3262,5866,1329,9.2876,.
,,6232,3208,5908,1451,19.2588,.
,,6233,3197,5938,1546,9.2876,.
,,6234,3122,5968,1645,11.1451,.
,,6235,3044,5968,1778,7.73967,.
,,6236,3136,5798,1196,6.44972,.
,,6237,3067,5768,1149,9.2876,.
,,6238,3022,5710,1160,11.1451,.
,,6239,2959,5630,1208,7.73967,.
,,6240,2905,5590,1280,7.73967,.
,,6241,2879,5536,1323,9.2876,.
,,6242,2858,5458,1354,6.44972,.
,,6243,2829,5357,1354,7.73967,.
,,6244,2806,5249,1378,6.44972,.
,,6245,3624,5922,687,23.5546,.
,,6246,3591,6018,653,16.049,.
,,6247,3543,6158,582,11.1451,.
,,6248,3545,6172,557,19.2588,.
,,6249,3617,6288,520,6.44972,.
,,6250,3663,6327,491,6.44972,.
,,6251,3688,6384,450,6.19174,.
,,6252,3485,6312,539,16.049,.
,,6253,3454,6327,500,11.1451,.
,,6254,3389,6395,467,8.9161,.
,,6255,3343,6424,446,7.73967,.
,,6256,3286,6454,417,13.3741,.
,,6257,3237,6498,393,7.73967,.
,,6258,3190,6545,374,6.44972,.
,,6259,3124,6604,348,11.1451,.
,,6260,3069,6641,315,11.1451,.
,,6261,3806,5820,896,11.1451,.
,,6262,3836,5845,932,7.73967,.
,,6263,3879,5864,968,5.37477,.
,,6264,3899,5890,999,6.44972,.
,,6265,3926,5914,1028,6.44972,.
,,6266,3966,5918,1061,4.95339,.
,,6267,3993,5902,1108,3.73248,.
,,6268,4007,5886,1129,6.44972,.
,,6269,4025,5873,1155,9.2876,.
,,6270,4032,5853,1189,5.37477,.
,,6271,4046,5832,1213,3.73248,.
,,6272,4056,5811,1237,3.1104,.
,,6273,4053,5794,1244,3.1104,.
,,6274,4043,5884,1142,2.592,.
,,6275,3979,5946,1069,4.47898,.
,,6276,4005,5974,1087,3.73248,.
,,6277,4026,5992,1116,3.73248,.
,,6278,4059,6022,1151,4.47898,.
,,6279,4110,6058,1220,5.37477,.
,,6280,4120,6113,1256,5.37477,.
,,6281,4132,6124,1282,4.47898,.
,,6282,4155,6158,1318,6.44972,.
,,6283,4185,6171,1340,5.37477,.
,,6284,4214,6213,1373,9.86049,.
,,6285,4236,6265,1375,5.37477,.
,,6286,4251,6288,1377,3.73248,.
,,6287,4261,6383,1367,5.37477,.
,,6288,4281,6420,1359,4.47898,.
,,6289,4311,6456,1366,4.47898,.
,,6290,4345,6545,1361,6.44972,.
,,6291,3750,5626,557,23.1105,.
,,6292,3747,5588,484,9.2876,.
,,6293,3695,5582,413,7.73967,.
,,6294,3679,5548,398,6.44972,.
,,6295,3686,5528,374,7.73967,.
,,6296,3681,5506,346,4.47898,.
,,6297,3672,5456,306,7.73967,.
,,6298,3685,5420,270,6.44972,.
,,6299,3701,5382,248,9.2876,.
,,6300,3711,5345,230,11.1451,.
,,6301,3722,5268,218,5.37477,.
,,6302,3724,5203,204,6.44972,.
,,6303,3724,5138,190,4.47898,.
,,6304,3722,5043,170,5.37477,.
,,6305,3722,4921,149,7.73967,.
,,6306,3736,4840,133,3.73248,.
,,6307,3730,5326,208,6.44972,.
,,6308,3744,5295,190,6.44972,.
,,6309,3775,5252,164,3.73248,.
,,6310,3810,5218,130,6.44972,.
,,6311,3856,5172,98,5.37477,.
,,6312,3779,5517,727,11.1451,.
,,6313,3872,5271,729,9.2876,.
,,6314,4009,5171,733,6.44972,.
,,6315,4042,5139,755,6.44972,.
,,6316,4116,5137,747,4.47898,.
,,6317,4181,5129,729,5.37477,.
,,6318,4251,5146,727,5.37477,.
,,6319,4307,5181,737,4.47898,.
,,6320,4375,5205,745,4.47898,.
,,6321,4407,5224,731,3.73248,.
,,6322,4493,5178,729,3.73248,.
,,6323,4594,5171,741,3.1104,.
,,6324,4709,5097,733,5.37477,.
,,6325,4823,5042,745,5.37477,.
,,6326,4892,5027,773,5.37477,.
,,6327,4068,5119,783,4.47898,.
,,6328,4073,5102,797,5.37477,.
,,6329,4075,5081,817,7.73967,.
,,6330,4108,5024,861,3.73248,.
,,6331,4135,4980,883,7.73967,.
,,6332,3855,5230,712,6.44972,.
,,6333,3847,5162,692,9.2876,.
,,6334,3835,5067,649,7.73967,.
,,6335,5497,7088,770,131.513,First Node
,,6336,5286,7019,845,21.7079,.
,,6337,5166,7015,889,19.2588,.
,,6338,5023,6983,1001,19.2588,.
,,6339,4945,6943,1040,23.1105,.
,,6340,4943,6909,1150,9.2876,.
,,6341,4952,6875,1179,5.37477,.
,,6342,4954,6841,1224,6.44972,.
,,6343,4961,6793,1288,9.2876,.
,,6344,4960,6759,1334,6.44972,.
,,6345,4964,6725,1382,6.44972,.
,,6346,4830,6940,1059,11.1451,.
,,6347,4767,6949,1076,19.2588,.
,,6348,4695,6956,1097,16.3574,.
,,6349,4618,6947,1149,23.1105,.
,,6350,4452,6925,1221,23.1105,.
,,6351,4378,6917,1251,23.1105,.
,,6352,4385,6869,1285,9.2876,.
,,6353,4380,6841,1307,13.3741,.
,,6354,4390,6803,1339,5.37477,.
,,6355,4392,6777,1345,7.73967,.
,,6356,4426,6731,1393,5.15978,.
,,6357,4478,6703,1462,8.21708,.
,,6358,4516,6679,1505,5.15978,.
,,6359,4263,6917,1261,19.2588,.
,,6360,4126,6917,1332,19.2588,.
,,6361,3995,6907,1372,23.1105,.
,,6362,3857,6911,1414,23.1105,.
,,6363,3633,6913,1423,21.2987,.
,,6364,3488,6861,1438,9.2876,.
,,6365,3436,6823,1400,9.2876,.
,,6366,3371,6812,1350,11.1451,.
,,6367,3322,6779,1308,16.049,.
,,6368,3286,6767,1272,19.2588,.
,,6369,3258,6705,1202,13.3741,.
,,6370,3212,6657,1154,9.2876,.
,,6371,3193,6624,1122,13.3741,.
,,6372,3149,6570,1080,19.2588,.
,,6373,3106,6529,1020,16.049,.
,,6374,3031,6472,992,11.1451,.
,,6375,2920,6421,968,13.3741,.
,,6376,2833,6433,952,13.3741,.
,,6377,2763,6433,922,23.1105,.
,,6378,2696,6445,882,13.3741,.
,,6379,2676,6471,844,9.2876,.
,,6380,2634,6507,810,9.2876,.
,,6381,2600,6512,784,6.44972,.
,,6382,2570,6526,746,11.1451,.
,,6383,2512,6527,718,6.44972,.
,,6384,2458,6545,690,7.73967,.
,,6385,2414,6544,658,9.2876,.
,,6386,2386,6552,624,7.73967,.
,,6387,2333,6552,595,6.44972,.
,,6388,2234,6590,557,5.37477,.
,,6389,2202,6637,541,7.73967,.
,,6390,2162,6649,507,7.73967,.
,,6391,2121,6672,481,6.44972,.
,,6392,2043,6695,451,7.73967,.
,,6393,1961,6726,421,5.37477,.
,,6394,2658,6404,890,5.37477,.
,,6395,2634,6383,912,4.47898,.
,,6396,2565,6335,942,7.73967,.
,,6397,2516,6321,972,6.44972,.
,,6398,2468,6310,990,5.37477,.
,,6399,2395,6317,1000,4.47898,.
,,6400,2338,6312,1018,6.44972,.
,,6401,2312,6316,1044,9.2876,.
,,6402,2257,6272,1069,7.73967,.
,,6403,2170,6260,1131,9.2876,.
,,6404,2103,6260,1173,6.44972,.
,,6405,2089,6236,1188,6.44972,.
,,6406,2057,6214,1199,6.44972,.
,,6407,1972,6201,1241,6.44972,.
,,6408,1930,6190,1271,6.19174,.
,,6409,1870,6129,1299,4.47898,.
,,6410,1834,6093,1325,5.37477,.
,,6411,1803,6039,1375,4.47898,.
,,6412,3117,6497,998,7.73967,.
,,6413,3086,6420,952,6.44972,.
,,6414,3096,6397,918,4.47898,.
,,6415,3122,6344,862,11.1451,.
,,6416,3123,6325,820,5.37477,.
,,6417,3123,6279,715,13.3741,.
,,6418,3113,6231,630,6.44972,.
,,6419,3101,6195,578,11.1451,.
,,6420,3073,6158,529,7.73967,.
,,6421,3051,6127,491,11.1451,.
,,6422,3005,6091,453,6.44972,.
,,6423,2961,6057,426,7.73967,.
,,6424,2917,6029,400,16.049,.
,,6425,2874,6011,370,5.37477,.
,,6426,2781,5922,354,9.2876,.
,,6427,2721,5857,346,4.47898,.
,,6428,5474,7066,614,27.7326,.
,,6429,5457,7021,528,13.3741,.
,,6430,5393,7008,444,9.2876,.
,,6431,5355,6988,416,16.049,.
,,6432,5343,6963,329,23.1105,.
,,6433,5343,6932,194,23.1105,.
,,6434,5343,6922,88,16.049,.
,,6435,5361,6965,31,9.2876,.
,,6436,5667,7136,639,6.44972,.
,,6437,5828,7140,534,9.2876,.
,,6438,5951,7128,472,4.47898,.
,,6439,6021,7138,430,5.37477,.
,,6440,6207,7128,368,7.73967,myleinates
,,6441,6337,7116,325,6.44972,.
,,6442,6460,7098,281,6.44972,.
,,6443,6884,7092,124,6.44972,.
,,6444,6952,7122,65,4.47898,.
,,6445,7063,7160,10,9.2876,demyleinates
,,6446,5635,7029,847,23.1105,.
,,6447,5742,6902,870,16.049,.
,,6448,5775,6869,898,16.049,.
,,6449,5819,6816,898,7.73967,.
,,6450,5916,6713,933,9.2876,.
,,6451,6067,6627,933,9.2876,.
,,6452,6197,6574,902,13.3741,.
,,6453,6346,6418,884,16.049,.
,,6454,6383,6347,861,4.47898,.
,,6455,6419,6306,827,6.44972,.
,,6456,6461,6255,786,7.73967,.
,,6457,6490,6135,764,5.37477,.
,,6458,6550,5992,726,5.37477,.
,,6459,6607,5887,700,5.37477,.
,,6460,6620,5839,668,6.44972,.
,,6461,6679,5732,636,7.73967,.
,,6462,6709,5695,619,7.73967,.
,,6463,6737,5643,595,4.47898,.
,,6464,6780,5554,575,5.37477,.
,,6465,6414,6403,904,3.73248,.
,,6466,6565,6358,908,6.44972,.
,,6467,6613,6337,932,9.2876,.
,,6468,6674,6318,939,7.73967,.
,,6469,6775,6245,939,7.73967,.
,,6470,6813,6199,926,6.44972,.
,,6471,6853,6167,903,5.37477,.
,,6472,6948,6080,894,7.73967,.
,,6473,6996,6050,912,6.44972,.
,,6474,7040,6019,957,5.37477,.
,,6475,7049,6013,976,3.73248,.
,,6476,7126,5934,976,8.37497,.
,,6477,5797,6881,929,4.47898,.
,,6478,5811,6889,958,5.37477,.
,,6479,5811,6907,981,9.2876,.
,,6480,5831,6921,1006,9.2876,.
,,6481,5851,6923,1024,4.47898,.
,,6482,5894,6918,1050,9.2876,.
,,6483,5956,6922,1086,11.1451,.
,,6484,6008,6926,1129,6.44972,.
,,6485,6026,6931,1155,6.44972,.
,,6486,6050,6962,1186,6.44972,.
,,6487,6071,6962,1212,6.44972,.
,,6488,6105,6947,1229,5.37477,.
,,6489,6167,6912,1261,6.44972,.
,,6490,6239,6909,1299,5.37477,.
,,6491,6375,6888,1319,6.44972,.
,,6492,5697,7026,906,13.3741,.
,,6493,5789,7066,1033,16.049,.
,,6494,5946,7119,1039,5.37477,.
,,6495,6014,7177,1054,11.1451,.
,,6496,6037,7197,1108,5.37477,.
,,6497,6062,7213,1131,5.37477,.
